txn_id_clean,timestamp_clean,transaction_date,transaction_hour,transaction_month,user_id_clean,merchant_id_clean,amount_clean,amount_abs,amount_negative_flag,amount_missing_flag,utr_clean,utr_valid_flag,utr_missing_flag,mcc_clean,status_clean,successful_flag,failed_flag,pending_flag,merchant_name_clean,merchant_category_analysis,business_type_clean,merchant_status_clean,declared_avg_ticket_clean,city_clean,state_clean,monthly_income_clean,occupation_clean,kyc_status_clean,risk_segment_clean,chargeback_flag,chargeback_count,chargeback_amount,chargeback_fraud_count,chargeback_high_severity_count,user_chargeback_count,user_disputed_amount,merchant_chargeback_count,merchant_disputed_amount,minutes_since_prev_user_txn,rapid_transaction_flag,merchant_daily_txn_count,merchant_spike_flag,high_value_flag,high_risk_user_flag,high_risk_merchant_flag,risk_signal_score,risk_signal_level,kyc_fk_valid_flag,merchant_fk_valid_flag,reporting_delay_hours,reported_after_7_days_flag,data_quality_issue_count,data_quality_status
TXN00000643,2026-03-17 01:58:54,2026-03-17,1,2026-03,USR86042,MCH9137,5294.09,5294.09,False,False,UTR1164364450,True,False,5411,Success,True,False,False,Chakrabarti Plc,Transportation,Private Limited,Active,347.82,Amritsar,Punjab,26191.0,Self Employed,Verified,Low,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,1,False,False,False,False,0,Low,True,True,,False,0,Clean
TXN00004526,2026-02-18 02:09:49,2026-02-18,2,2026-02,USR86044,MCH7326,10747.54,10747.54,False,False,,False,True,4131,Success,True,False,False,"Mandal, Behl And Bhattacharyya",Hotel & Lodging,Sole Proprietor,Active,1119.05,,,,,,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,1,False,False,False,False,10,Low,False,True,,False,3,Needs Attention
TXN00004826,2026-02-23 17:30:27,2026-02-23,17,2026-02,USR86048,MCH3009,4005.4,4005.4,False,False,UTR6867610845,True,False,5912,Success,True,False,False,,Medical,,,,,,,,,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,1,False,False,False,False,0,Low,False,False,,False,2,Needs Review
TXN00003244,2026-02-01 13:25:13,2026-02-01,13,2026-02,USR86049,MCH5350,17413.78,17413.78,False,False,UTR2280680097,True,False,4131,Pending,False,False,True,,Transportation,,,,,,,,,,False,0,0.0,0.0,0.0,0.0,0.0,1.0,5661.32,,False,1,False,False,False,False,0,Low,False,False,,False,2,Needs Review
TXN00013519,2026-01-27 15:13:49,2026-01-27,15,2026-01,USR86050,MCH8820,6440.98,6440.98,False,False,UTR1518866336,True,False,5912,Success,True,False,False,Mistry Group,Food Services,Partnership,Active,1132.45,Ludhiana,Punjab,56.7,Farmer,Other,Unknown,True,1,4980.8,0.0,1.0,1.0,4980.8,1.0,4980.8,,False,1,False,False,False,False,20,Medium,True,True,78.0,False,0,Clean
TXN00015735,2026-01-30 01:08:06,2026-01-30,1,2026-01,USR86055,MCH5791,12661.23,12661.23,False,False,UTR8565342092,True,False,7011,Success,True,False,False,,Hotel & Lodging,,,,,,,,,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,1,False,False,False,False,0,Low,False,False,,False,2,Needs Review
TXN00007600,2026-02-20 07:23:04,2026-02-20,7,2026-02,USR86069,MCH6514,7034.04,7034.04,False,False,UTR4247889874,True,False,7011,Success,True,False,False,Lalla-Palan,Food Services,Individual,Active,,,,,,,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,1,False,False,False,False,0,Low,False,True,,False,1,Needs Review
TXN00016014,2026-03-28 03:18:41,2026-03-28,3,2026-03,USR86095,MCH4953,24748.14,24748.14,False,False,UTR4523943937,True,False,5411,Success,True,False,False,,Grocery,,,,,,,,,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,1,False,True,False,False,0,Low,False,False,,False,2,Needs Review
TXN00010885,2026-03-10 18:01:06,2026-03-10,18,2026-03,USR86097,MCH6902,12846.18,12846.18,False,False,UTR4895949922,True,False,7011,Success,True,False,False,,Hotel & Lodging,,,,,,,,,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,1,False,False,False,False,0,Low,False,False,,False,2,Needs Review
TXN00011072,2026-03-21 21:15:40,2026-03-21,21,2026-03,USR86100,MCH5185,22790.81,22790.81,False,False,UTR4262256420,True,False,5411,Success,True,False,False,,Grocery,,,,Chennai,Tamil Nadu,37908.0,Self Employed,Verified,Medium,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,1,False,False,False,False,0,Low,True,False,,False,1,Needs Review
TXN00005174,2026-01-11 06:12:01,2026-01-11,6,2026-01,USR86108,MCH8892,870.44,870.44,False,False,,False,True,5812,Success,True,False,False,,Food Services,,,,,,,,,,True,1,1679.19,1.0,1.0,1.0,1679.19,1.0,1679.19,,False,1,False,False,False,False,65,High,False,False,144.0,False,4,Needs Attention
TXN00013140,2026-03-15 22:50:24,2026-03-15,22,2026-03,USR86115,MCH2194,1671.6,1671.6,False,False,UTR7167157001,True,False,,Success,True,False,False,,Unknown / Unmapped,,,,Kolkata,West Bengal,12566.0,Salaried,Verified,Low,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,1,False,False,False,False,0,Low,True,False,,False,1,Needs Review
TXN00014538,2026-03-01 20:11:47,2026-03-01,20,2026-03,USR86118,MCH5913,5994.22,5994.22,False,False,UTR2801777128,True,False,5411,Success,True,False,False,,Grocery,,,,,,,,,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,1,False,False,False,False,0,Low,False,False,,False,2,Needs Review
TXN00018868,2026-03-06 03:43:14,2026-03-06,3,2026-03,USR86121,MCH9965,19826.63,19826.63,False,False,UTR9826103653,True,False,5812,Success,True,False,False,,Food Services,,,,,,,,,,True,1,180.66,1.0,1.0,1.0,180.66,1.0,180.66,,False,1,False,False,False,False,55,High,False,False,83.77583333333334,False,2,Needs Review
TXN00017867,2026-01-02 16:31:24,2026-01-02,16,2026-01,USR86124,MCH9421,2049.97,2049.97,False,False,UTR9095656928,True,False,7011,Success,True,False,False,,Hotel & Lodging,,,,,,,,,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,1,False,False,False,False,0,Low,False,False,,False,2,Needs Review
TXN00005699,2026-03-29 15:37:24,2026-03-29,15,2026-03,USR86132,MCH5057,24602.4,24602.4,False,False,UTR6416609781,True,False,,Success,True,False,False,,Unknown / Unmapped,,,,Amritsar,Punjab,16.8,Self Employed,Verified,Low,False,0,0.0,0.0,0.0,0.0,0.0,3.0,5583.93,,False,1,False,True,False,True,0,Low,True,False,,False,1,Needs Review
TXN00012855,2026-02-08 23:54:51,2026-02-08,23,2026-02,USR86139,MCH1678,8362.04,8362.04,False,False,UTR0281466252,True,False,5912,Success,True,False,False,,Medical,,,,,,,,,,False,0,0.0,0.0,0.0,1.0,3042.0,0.0,0.0,,False,1,False,False,False,False,0,Low,False,False,,False,2,Needs Review
TXN00001829,2026-03-14 01:36:43,2026-03-14,1,2026-03,USR86139,MCH5815,19969.87,19969.87,False,False,UTR7243487897,True,False,5812,Success,True,False,False,,Food Services,,,,,,,,,,True,1,3042.0,1.0,1.0,1.0,3042.0,1.0,3042.0,47621.86666666667,False,1,False,False,False,False,55,High,False,False,43.93333333333333,False,2,Needs Review
TXN00015226,2026-02-07 23:14:35,2026-02-07,23,2026-02,USR86142,MCH1264,1202.23,1202.23,False,False,,False,True,,Success,True,False,False,,Unknown / Unmapped,,,,,,,,,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,1,False,False,False,False,10,Low,False,False,,False,4,Needs Attention
TXN00013624,2026-03-31 00:05:57,2026-03-31,0,2026-03,USR86142,MCH2023,15057.84,15057.84,False,False,UTR8929289507,True,False,4131,Success,True,False,False,,Transportation,,,,,,,,,,False,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,73491.36666666667,False,1,False,False,False,False,0,Low,False,False,,False,2,Needs Review
TXN00007337,2026-01-24 15:47:34,2026-01-24,15,2026-01,USR86149,MCH5819,1254.03,1254.03,False,False,UTR9631369665,True,False,,Success,True,False,False,,Unknown / Unmapped,,,,,,,,,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,1,False,False,False,False,0,Low,False,False,,False,2,Needs Review
TXN00015258,2026-02-16 20:10:14,2026-02-16,20,2026-02,USR86156,MCH4170,4527.59,4527.59,False,False,UTR0479529492,True,False,4131,Success,True,False,False,Bassi Group,Retail,Sole Proprietor,Active,591.58,Chennai,Tamil Nadu,25918.0,Unemployed,Verified,Low,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,1,False,False,False,False,0,Low,True,True,,False,0,Clean
TXN00007359,2026-03-03 21:46:06,2026-03-03,21,2026-03,USR86157,MCH2063,4935.68,4935.68,False,False,UTR9984898365,True,False,5912,Success,True,False,False,Bhavsar Gr0Up,Transportation,Private Limited,Active,2405.73,Kolkata,West Bengal,20073.0,Student,Verified,Low,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,1,False,False,False,False,0,Low,True,True,,False,0,Clean
TXN00008597,2026-01-04 15:04:55,2026-01-04,15,2026-01,USR86159,MCH3148,13245.82,13245.82,False,False,UTR6552004426,True,False,,Success,True,False,False,Raoltd,Telecom,Individual,Active,1684.65,Jalandhar,Punjab,71682.0,Self Employed,Verified,Low,False,0,0.0,0.0,0.0,0.0,0.0,1.0,6511.97,,False,1,False,False,False,False,0,Low,True,True,,False,0,Clean
TXN00008937,2026-03-13 16:27:21,2026-03-13,16,2026-03,USR86180,MCH4281,2209.27,2209.27,False,False,UTR9794516584,True,False,5411,Success,True,False,False,,Grocery,,,,,,,,,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,1,False,False,False,False,0,Low,False,False,,False,2,Needs Review
TXN00000901,2026-03-24 20:40:40,2026-03-24,20,2026-03,USR86188,MCH8454,5205.08,5205.08,False,False,UTR9632791707,True,False,7011,Success,True,False,False,,Hotel & Lodging,,,,,,,,,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,1,False,False,False,False,0,Low,False,False,,False,2,Needs Review
TXN00013520,2026-01-19 15:02:47,2026-01-19,15,2026-01,USR86199,MCH2734,6753.14,6753.14,False,False,UTR9522256291,True,False,,Failed,False,True,False,,Unknown / Unmapped,,,,Pune,Maharashtra,,Freelancer,Verified,Low,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,1,False,False,False,False,5,Low,True,False,,False,1,Needs Review
TXN00005163,2026-02-13 23:00:08,2026-02-13,23,2026-02,USR86205,MCH5541,8160.99,8160.99,False,False,UTR7354286542,True,False,5812,Success,True,False,False,Sheth And Sons,Food Services,Individual,Active,548.54,Delhi,Delhi,8365.0,Self Employed,Verified,Medium,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,1,False,False,False,False,0,Low,True,True,,False,0,Clean
TXN00011657,2026-02-05 06:37:49,2026-02-05,6,2026-02,USR86210,MCH7273,23757.6,23757.6,False,False,UTR6760854806,True,False,5411,Success,True,False,False,De-Gokhale,Transportation,Sole Proprietor,Active,654.26,,,,,,,False,0,0.0,0.0,0.0,0.0,0.0,2.0,9916.58,,False,1,False,True,False,True,0,Low,False,True,,False,1,Needs Review
TXN00013829,2026-01-26 10:30:05,2026-01-26,10,2026-01,USR86215,MCH7055,878.21,878.21,False,False,UTR1156244693,True,False,7011,Success,True,False,False,,Hotel & Lodging,,,,Jaipur,Rajasthan,49862.0,Farmer,Pending,Medium,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,1,False,False,False,False,0,Low,True,False,,False,1,Needs Review
TXN00009969,2026-03-20 10:24:18,2026-03-20,10,2026-03,USR86221,MCH2144,18743.15,18743.15,False,False,UTR5188358672,True,False,7011,Success,True,False,False,Choudhary-Kashyap,Books & Stationery,Partnership,Active,350.72,,,,,,,False,0,0.0,0.0,0.0,0.0,0.0,1.0,1720.02,,False,2,False,False,False,False,0,Low,False,True,,False,1,Needs Review
TXN00010596,2026-03-25 00:18:13,2026-03-25,0,2026-03,USR86221,MCH1235,17507.7,17507.7,False,False,UTR7637142995,True,False,,Success,True,False,False,,Unknown / Unmapped,,,,,,,,,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6593.916666666667,False,1,False,False,False,False,0,Low,False,False,,False,2,Needs Review
TXN00013344,2026-02-28 01:07:58,2026-02-28,1,2026-02,USR86225,MCH9798,16988.42,16988.42,False,False,UTR8269400675,True,False,5411,Success,True,False,False,Mann-Gera,Transportation,Individual,Active,952.0,Hyderabad,Telangana,24592.0,Unemployed,Verified,Medium,False,0,0.0,0.0,0.0,0.0,0.0,1.0,4466.49,,False,1,False,False,False,False,0,Low,True,True,,False,0,Clean
TXN00010199,2026-01-04 16:09:48,2026-01-04,16,2026-01,USR86226,MCH7368,5044.52,5044.52,False,False,UTR3069052667,True,False,5411,Failed,False,True,False,,Grocery,,,,Mumbai,Maharashtra,,Freelancer,Other,Low,True,1,3450.0,0.0,1.0,1.0,3450.0,1.0,3450.0,,False,1,False,False,False,False,25,Medium,True,False,240.0,True,1,Needs Review
TXN00003049,2026-03-01 17:56:00,2026-03-01,17,2026-03,USR86229,MCH9194,9946.0,9946.0,False,False,UTR9950217845,True,False,5912,Success,True,False,False,,Medical,,,,Jalandhar,Punjab,64999.0,Farmer,In Progress,Low,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,1,False,False,False,False,0,Low,True,False,,False,1,Needs Review
TXN00016000,2026-02-05 02:05:16,2026-02-05,2,2026-02,USR86232,MCH4155,22625.37,22625.37,False,False,,False,True,5812,Success,True,False,False,,Food Services,,,,,,,,,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,1,False,False,False,False,10,Low,False,False,,False,4,Needs Attention
TXN00018803,2026-03-12 11:12:16,2026-03-12,11,2026-03,USR86236,MCH2413,10687.77,10687.77,False,False,UTR1240341946,True,False,4131,Success,True,False,False,,Transportation,,,,Amritsar,Punjab,,Farmer,Verified,Low,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,1,False,False,False,False,0,Low,True,False,,False,1,Needs Review
TXN00000926,2026-01-17 00:34:55,2026-01-17,0,2026-01,USR86246,MCH7347,571.51,571.51,False,False,UTR0351656304,True,False,7011,Failed,False,True,False,,Hotel & Lodging,,,,Hyderabad,Telangana,22816.0,Unemployed,Verified,Unknown,True,1,486.0,0.0,0.0,1.0,486.0,1.0,486.0,,False,1,False,False,False,False,25,Medium,True,False,61.43333333333333,False,1,Needs Review
TXN00009953,2026-01-28 06:42:43,2026-01-28,6,2026-01,USR86247,MCH3289,9684.39,9684.39,False,False,UTR6639925872,True,False,5912,Success,True,False,False,Tripathi-Mandal,Telecom,Individual,Active,1368.37,Jaipur,Rajasthan,43978.0,Freelancer,Verified,Medium,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,1,False,False,False,False,0,Low,True,True,,False,0,Clean
TXN00003694,2026-02-01 03:12:13,2026-02-01,3,2026-02,USR86251,MCH6580,5868.3,5868.3,False,False,UTR6667281867,True,False,7011,Pending,False,False,True,,Hotel & Lodging,,,,,,,,,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,1,False,False,False,False,0,Low,False,False,,False,2,Needs Review
TXN00007528,2026-01-30 18:33:12,2026-01-30,18,2026-01,USR86253,MCH1683,13694.93,13694.93,False,False,UTR6390761420,True,False,5411,Success,True,False,False,"Sampath, Anne And Madan",Food Services,Partnership,Active,2458.98,Bengaluru,Karnataka,51941.0,Farmer,Other,Low,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,1,False,False,False,False,0,Low,True,True,,False,0,Clean
TXN00016854,2026-02-14 21:11:13,2026-02-14,21,2026-02,USR86253,MCH7958,23869.89,23869.89,False,False,UTR4247963147,True,False,7011,Success,True,False,False,,Hotel & Lodging,,,,Bengaluru,Karnataka,51941.0,Farmer,Other,Low,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21758.016666666666,False,1,False,True,False,False,0,Low,True,False,,False,1,Needs Review
TXN00012224,2026-01-31 00:00:00,2026-01-31,0,2026-01,USR86262,MCH7221,12136.48,12136.48,False,False,UTR2393723340,True,False,5912,Success,True,False,False,,Medical,,,,,,,,,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,1,False,False,False,False,0,Low,False,False,,False,2,Needs Review
TXN00001764,2026-03-24 02:43:38,2026-03-24,2,2026-03,USR86263,MCH1290,12211.15,12211.15,False,False,UTR3572529698,True,False,7011,Success,True,False,False,,Hotel & Lodging,,,,,,,,,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,1,False,False,False,False,0,Low,False,False,,False,2,Needs Review
TXN00008778,2026-01-25 19:15:23,2026-01-25,19,2026-01,USR86268,MCH1751,5774.0,5774.0,False,False,UTR8281344107,True,False,4131,Success,True,False,False,Bava-Mukherjee,Grocery,Sole Proprietor,Active,1591.0,,,,,,,False,0,0.0,0.0,0.0,0.0,0.0,1.0,4655.0,,False,1,False,False,False,False,0,Low,False,True,,False,1,Needs Review
TXN00012986,2026-03-02 00:00:00,2026-03-02,0,2026-03,USR86269,MCH2467,22704.22,22704.22,False,False,UTR7189439464,True,False,5912,Success,True,False,False,,Medical,,,,,,,,,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,1,False,False,False,False,0,Low,False,False,,False,2,Needs Review
TXN00006363,2026-01-17 13:19:20,2026-01-17,13,2026-01,USR86280,MCH4519,6013.72,6013.72,False,False,UTR8299364600,True,False,5411,Success,True,False,False,,Grocery,,,,,,,,,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,1,False,False,False,False,0,Low,False,False,,False,2,Needs Review
TXN00011792,2026-03-04 19:26:15,2026-03-04,19,2026-03,USR86280,MCH5316,151.25,151.25,False,False,UTR9833125201,True,False,7011,Success,True,False,False,Madan Ltd,Department Store,Individual,Active,706.61,,,,,,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66606.91666666667,False,1,False,False,False,False,0,Low,False,True,,False,1,Needs Review
TXN00011868,2026-01-22 03:59:46,2026-01-22,3,2026-01,USR86284,MCH4592,530.92,530.92,False,False,UTR9557519937,True,False,4131,Success,True,False,False,,Transportation,,,,,,,,,,True,1,1080.46,1.0,0.0,1.0,1080.46,1.0,1080.46,,False,1,False,False,False,False,55,High,False,False,61.19722222222222,False,2,Needs Review
TXN00010470,2026-02-15 01:42:06,2026-02-15,1,2026-02,USR86284,MCH4266,-13105.7,13105.7,True,False,UTR6204168527,True,False,5912,Failed,False,True,False,,Medical,,,,,,,,,,False,0,0.0,0.0,0.0,1.0,1080.46,0.0,0.0,34422.333333333336,False,1,False,False,False,False,10,Low,False,False,,False,3,Needs Attention
TXN00008893,2026-03-08 09:56:55,2026-03-08,9,2026-03,USR86289,MCH5457,24511.97,24511.97,False,False,UTR2349581387,True,False,5912,Success,True,False,False,Deol Plc,Books & Stationery,Sole Proprietor,Active,1085.1,,,,,,,True,1,2546.9,0.0,0.0,1.0,2546.9,1.0,2546.9,,False,1,False,True,False,False,20,Medium,False,True,,False,1,Needs Review
TXN00008630,2026-01-04 23:57:41,2026-01-04,23,2026-01,USR86298,MCH4863,17172.03,17172.03,False,False,UTR3714580556,True,False,7011,Success,True,False,False,Gill Plc,Food Services,Individual,Active,552.87,,,,,,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,1,False,False,False,False,0,Low,False,True,,False,1,Needs Review
TXN00003523,2026-02-05 03:01:11,2026-02-05,3,2026-02,USR86299,MCH1476,6721.37,6721.37,False,False,UTR5185297596,True,False,5411,Failed,False,True,False,,Grocery,,,,,,,,,,False,0,0.0,0.0,0.0,0.0,0.0,2.0,3025.25,,False,1,False,False,False,True,5,Low,False,False,,False,2,Needs Review
TXN00004721,2026-03-05 13:18:01,2026-03-05,13,2026-03,USR86313,MCH6334,8632.0,8632.0,False,False,UTR2134504292,True,False,5411,Success,True,False,False,,Grocery,,,,,,,,,,False,0,0.0,0.0,0.0,0.0,0.0,1.0,786.31,,False,1,False,False,False,False,0,Low,False,False,,False,2,Needs Review
TXN00006686,2026-01-13 21:08:51,2026-01-13,21,2026-01,USR86318,MCH5849,412.95,412.95,False,False,UTR1323386193,True,False,5411,Success,True,False,False,Balakrishnan Ltd,Apparel,Private Limited,Active,6558.56,Kolkata,West Bengal,,Gig Worker,Verified,Low,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,1,False,False,False,False,0,Low,True,True,,False,0,Clean
TXN00015470,2026-01-21 23:24:34,2026-01-21,23,2026-01,USR86322,MCH6151,20912.78,20912.78,False,False,UTR5362033286,True,False,5411,Success,True,False,False,,Grocery,,,,,,,,,,False,0,0.0,0.0,0.0,1.0,1404.29,0.0,0.0,,False,1,False,False,False,False,0,Low,False,False,,False,2,Needs Review
TXN00015780,2026-02-21 08:53:03,2026-02-21,8,2026-02,USR86322,MCH4039,24919.1,24919.1,False,False,UTR7919825093,True,False,5812,Success,True,False,False,,Food Services,,,,,,,,,,True,1,1404.29,0.0,0.0,1.0,1404.29,1.0,1404.29,43768.48333333333,False,1,False,True,False,False,20,Medium,False,False,387.0338888888889,True,2,Needs Review
TXN00009794,2026-02-23 00:00:00,2026-02-23,0,2026-02,USR86329,MCH8960,6621.01,6621.01,False,False,UTR1715099862,True,False,5812,Success,True,False,False,,Food Services,,,,,,,,,,False,0,0.0,0.0,0.0,0.0,0.0,1.0,5855.28,,False,2,False,False,False,False,0,Low,False,False,,False,2,Needs Review
TXN00005902,2026-02-16 01:51:24,2026-02-16,1,2026-02,USR86344,MCH1551,13578.08,13578.08,False,False,UTR3711853081,True,False,5411,Success,True,False,False,Malhotra-Subramanian,Food Services,Partnership,Active,1909.07,,,,,,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,1,False,False,False,False,0,Low,False,True,,False,1,Needs Review
TXN00006625,2026-02-19 08:30:05,2026-02-19,8,2026-02,USR86356,MCH2958,20460.83,20460.83,False,False,UTR5462516758,True,False,5912,Success,True,False,False,,Medical,,,,,,,,,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,1,False,False,False,False,0,Low,False,False,,False,2,Needs Review
TXN00017518,2026-01-01 10:49:41,2026-01-01,10,2026-01,USR86357,MCH5650,13532.16,13532.16,False,False,UTR6814588353,True,False,5812,Success,True,False,False,,Food Services,,,,Chennai,Tamil Nadu,19443.0,Business Owner,Pending,Medium,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,1,False,False,False,False,0,Low,True,False,,False,1,Needs Review
TXN00009865,2026-02-26 08:07:27,2026-02-26,8,2026-02,USR86358,MCH6802,17327.37,17327.37,False,False,UTR5233663757,True,False,5411,Pending,False,False,True,"Deo, Vohra And Palla",Department Store,Private Limited,Active,1823.92,,,,,,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,1,False,False,False,False,0,Low,False,True,,False,1,Needs Review
TXN00009732,2026-02-26 02:40:40,2026-02-26,2,2026-02,USR86367,MCH6586,18706.56,18706.56,False,False,UTR9600986294,True,False,,Success,True,False,False,Pandya Plc,Other,Individual,Active,520.0,,,,,,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,1,False,False,False,False,0,Low,False,True,,False,1,Needs Review
TXN00015684,2026-01-01 16:59:15,2026-01-01,16,2026-01,USR86368,MCH9320,18995.19,18995.19,False,False,UTR5067111132,True,False,5812,Success,True,False,False,Char Inc,Grocery,Private Limited,Active,695.0,,,,,,,False,0,0.0,0.0,0.0,0.0,0.0,2.0,4480.1900000000005,,False,1,False,False,False,True,0,Low,False,True,,False,1,Needs Review
TXN00017906,2026-03-25 04:51:09,2026-03-25,4,2026-03,USR86377,MCH6028,23279.64,23279.64,False,False,UTR4654576566,True,False,5812,Success,True,False,False,"Devan, Saha And Nagar",Hotel & Lodging,Partnership,Active,2112.02,,,,,,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,1,False,False,False,False,0,Low,False,True,,False,1,Needs Review
TXN00003044,2026-01-10 00:00:00,2026-01-10,0,2026-01,USR86380,MCH1866,10095.99,10095.99,False,False,UTR4150742811,True,False,5912,Success,True,False,False,,Medical,,,,Lucknow,Uttar Pradesh,35.7,Business Owner,Verified,Low,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,1,False,False,False,False,0,Low,True,False,,False,1,Needs Review
TXN00002616,2026-02-20 00:54:44,2026-02-20,0,2026-02,USR86382,MCH3917,2556.29,2556.29,False,False,UTR7824143939,True,False,4131,Success,True,False,False,Chowdhury-Pandit,Apparel,Private Limited,Active,-445.99,Pune,Maharashtra,23693.0,Salaried,Verified,Low,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,1,False,False,False,False,0,Low,True,True,,False,0,Clean
TXN00015427,2026-02-22 20:36:25,2026-02-22,20,2026-02,USR86386,MCH8217,15289.74,15289.74,False,False,UTR8355807985,True,False,7011,Success,True,False,False,,Hotel & Lodging,,,,,,,,,,True,1,1089.6,1.0,0.0,1.0,1089.6,2.0,4060.7799999999997,,False,1,False,False,False,True,55,High,False,False,744.0,True,2,Needs Review
TXN00011031,2026-03-29 00:49:50,2026-03-29,0,2026-03,USR86393,MCH3911,6830.2,6830.2,False,False,UTR4298299809,True,False,7011,Success,True,False,False,"Majumdar, Sane And Raval",Food Services,Sole Proprietor,On Hold,2093.32,,,,,,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,1,False,False,False,False,15,Low,False,True,,False,1,Needs Review
TXN00010267,2026-03-08 00:00:00,2026-03-08,0,2026-03,USR86395,MCH8282,11782.36,11782.36,False,False,UTR4892100380,True,False,5411,Success,True,False,False,,Grocery,,,,,,,,,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,1,False,False,False,False,0,Low,False,False,,False,2,Needs Review
TXN00007204,2026-01-29 06:04:37,2026-01-29,6,2026-01,USR86397,MCH8225,2824.1,2824.1,False,False,UTR9942460606,True,False,7011,Success,True,False,False,Bedi-Date,Other,Private Limited,Active,2289.3,Ludhiana,Punjab,36711.0,Unemployed,Verified,Medium,True,1,4713.91,1.0,1.0,1.0,4713.91,1.0,4713.91,,False,1,False,False,False,False,55,High,True,True,48.0,False,0,Clean
TXN00004313,2026-02-24 04:13:08,2026-02-24,4,2026-02,USR86397,MCH2417,3117.4,3117.4,False,False,UTR1667824508,True,False,4131,Success,True,False,False,"Reddy, Patel And Manda",Medical,Individual,Active,1553.29,Ludhiana,Punjab,36711.0,Unemployed,Verified,Medium,False,0,0.0,0.0,0.0,1.0,4713.91,0.0,0.0,37328.51666666667,False,1,False,False,False,False,0,Low,True,True,,False,0,Clean
TXN00005063,2026-01-31 03:58:41,2026-01-31,3,2026-01,USR86399,MCH3022,12564.27,12564.27,False,False,UTR8158239410,True,False,5912,Success,True,False,False,,Medical,,,,,,,,,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,1,False,False,False,False,0,Low,False,False,,False,2,Needs Review
TXN00005708,2026-02-25 11:39:27,2026-02-25,11,2026-02,USR86401,MCH4627,2595.84,2595.84,False,False,UTR6499804000,True,False,5411,Success,True,False,False,Barman-Kashyap,Apparel,Partnership,Active,1852.01,,,,,,,False,0,0.0,0.0,0.0,0.0,0.0,1.0,685.65,,False,1,False,False,False,False,0,Low,False,True,,False,1,Needs Review
